"PRODUCT_NO","KPRM","CUST_LOC_NO","LTA","RI_TYPE","RI_NONRI","RI_TIME","MIN","SOH","MAX_QTY","TAR_SSL","SUP_SSL","QTY_PICK","QTY_SNR","UID_STATUS","ORDNO","ITMNO","REQ_DATE","PERID0","PERID1 ","PERID2 ","PERID3 ","PERID4 ","PERID5 ","PERID6 ","PERID7 ","PERID8 ","PERID9 ","PERID10 ","PERID11 ","PERID12 ","PERID13 ","PERID14 ","PERID15 ","PERID16 ","PERID17 ","PERID18 ","PERID19 ","PERID20 ","PERID21 ","PERID22 ","PERID23 ","PERID24 ","PERID25 ","PERID26 ","PERID27 ","PERID28 ","PERID29 ","PERID30 ","PERID31 ","PERID32 ","PERID33 ","PERID34 ","PERID35 "
"Product","Key Figure","Customer Loc.","","Replenishment Indicator","","","Minimum Safety Stock","","","","","Shippable Qty","Quantity","Medium Field Label","Order Document Number","Item Number","RequDlvryD","03/20/2016 - 12/13/2018","12/14/2018 - 12/16/2018","12/17/2018 - 12/23/2018","12/24/2018 - 12/30/2018","12/31/2018 - 01/06/2019","01/07/2019 - 01/13/2019","01/14/2019 - 01/20/2019","01/21/2019 - 01/27/2019","01/28/2019 - 02/03/2019","02/04/2019 - 02/10/2019","02/11/2019 - 02/17/2019","02/18/2019 - 02/24/2019","02/25/2019 - 03/03/2019","03/04/2019 - 03/10/2019","03/11/2019 - 03/17/2019","03/18/2019 - 03/24/2019","03/25/2019 - 03/31/2019","04/01/2019 - 04/07/2019","04/08/2019 - 04/14/2019","04/15/2019 - 04/21/2019","04/22/2019 - 04/28/2019","04/29/2019 - 05/05/2019","05/06/2019 - 05/12/2019","05/13/2019 - 05/19/2019","05/20/2019 - 05/26/2019","05/27/2019 - 05/31/2019","06/01/2019 - 06/30/2019","07/01/2019 - 07/31/2019","08/01/2019 - 08/31/2019","09/01/2019 - 09/30/2019","10/01/2019 - 10/31/2019","11/01/2019 - 11/30/2019","12/01/2019 - 12/31/2019","01/01/2020 - 12/31/2020","01/01/2021 - 12/31/2021","01/01/2022 - 12/31/2022"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20200917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20201214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20210915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20211014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00840/350","20211111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"823750-1","Planned","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","4","8","8","5","9","7","3","58","35",""
"823750-1","Firm","2710","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"823750-1","Planned","2710","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"823768-2","Firm","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","19.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","2","","","","","3","","","1","","","","","","","","","1","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20190206","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20190315","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20190402","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20190618","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20190710","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20190820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20191016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20191118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20191204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20191213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20191220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20200226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20200304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20200318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20200729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20200923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20201116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20201211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20210315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20210614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20210813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20211110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20220113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20220210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20220315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20220512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20220614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20221013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00850/373","20221110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"823768-2","Planned","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","3","12","8","10"
"823768-2","Firm","2710","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"823768-2","Planned","2710","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"823801-2","Firm","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00060","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00070","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00080","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00090","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00100","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00110","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00120","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00130","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00140","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","HS7014143","00150","20221231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"823801-2","Planned","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"823841-1","Firm","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","94","","","","","","22","","20","","20","","21","","18","","19","","19","","21","","","21","","20","27","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20181010","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20181113","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20181128","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20181212","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190116","","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190130","","","","","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190213","","","","","","","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190301","","","","","","","","","","","","","21","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190315","","","","","","","","","","","","","","","18","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190328","","","","","","","","","","","","","","","","","19","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190411","","","","","","","","","","","","","","","","","","","19","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190426","","","","","","","","","","","","","","","","","","","","","21","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190515","","","","","","","","","","","","","","","","","","","","","","","","21","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190530","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190614","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190702","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190717","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190904","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20190918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20191002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20191016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20191030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20191113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20191127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20191217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20200923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20201021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20201111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20201215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20210916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20211015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20211117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00860/608","20211220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37",""
